horario,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
01:49:12,32.1,35.5,11587584,87987450,114057497,1671155353,5
,,,,,,,
,,,,,,,
,,,,,,,
01:52:29,22.5,35.3,15650816,122876191,160621276,1671155550,6
01:55:52,34.7,35.3,19668992,157115356,206278368,1671155753,6
,,,,,,,
01:50:01,32.5,35.1,12574720,96075614,124785194,1671155402,5
,,,,,,,
,,,,,,,
01:46:01,31.0,35,8114176,60075437,77487757,1671155162,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:47:50,33.4,34.3,9752576,73812372,96129066,1671155271,5
,,,,,,,
01:52:57,22.4,34.1,16142336,126429703,164936966,1671155578,6
,,,,,,,
01:48:24,31.0,34,10682368,81296527,105668750,1671155305,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:51:53,23.1,33.9,14573568,113429877,148255778,1671155514,6
01:45:34,30.5,33.8,7643136,56693041,73303631,1671155135,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:54:54,22.7,33.7,18518016,147387841,193223648,1671155695,6
01:50:50,21.2,33.6,13479936,103768066,135161215,1671155451,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:31:12,27.8,33.5,475136,3116998,3903162,1671154273,1
,,,,,,,
,,,,,,,
,,,,,,,
01:28:41,27.3,33.3,20480,21758,21533,1671154122,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:51:54,23.1,33.1,14639104,114145733,149155547,1671155515,6
,,,,,,,
01:49:05,33.9,33,11292672,86314064,112542593,1671155346,5
01:50:02,32.5,32.9,12627968,96322771,124966175,1671155403,5
01:51:22,22.5,32.8,14184448,108802741,141314873,1671155483,6
,,,,,,,
,,,,,,,
01:28:35,20.8,32.7,8192,2849,1795,1671154116,0
,,,,,,,
,,,,,,,
01:32:02,32.6,32.5,626688,4136290,5186494,1671154323,1
01:52:04,23.1,32.5,15093760,118370922,154940568,1671155525,6
,,,,,,,
,,,,,,,
01:53:23,22.5,32.2,16515072,130288996,170657942,1671155604,6
01:54:34,22.2,32.2,18333696,146044089,191745416,1671155675,6
02:06:37,32.0,32.2,36847616,311956720,414436575,1671156398,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:49:14,32.1,31.9,11718656,89628154,116633146,1671155355,5
01:54:27,22.1,31.9,18071552,142893931,186754145,1671155668,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:39:32,30.0,31.4,3002368,21023647,26879958,1671154773,3
01:40:20,30.1,31.4,3510272,24826538,31835762,1671154821,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:47:59,31.5,31.1,10170368,77077880,100149532,1671155280,5
01:49:07,32.1,31.1,11321344,86447798,112640655,1671155348,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:36:03,29.6,30.8,1630208,11069940,14009442,1671154564,2
01:45:08,31.1,30.8,7208960,53266686,68879770,1671155109,4
,,,,,,,
,,,,,,,
01:42:30,29.7,30.7,4837376,34495812,44345965,1671154951,4
01:49:39,32.6,30.7,12226560,93753408,122040587,1671155380,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:31:37,27.8,30.5,548864,3629378,4547527,1671154298,1
01:48:23,31.0,30.5,10588160,79765836,103189123,1671155304,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:39:55,30.0,30.2,3252224,22911405,29346475,1671154796,3
01:50:04,32.6,30.2,12738560,97860801,127448353,1671155405,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:45:14,31.2,29.8,7507968,55637229,71939524,1671155115,4
,,,,,,,
,,,,,,,
01:41:12,29.9,29.6,4055040,28745513,36858510,1671154873,3
,,,,,,,
,,,,,,,
,,,,,,,
01:48:40,33.3,29.4,10780672,82177864,107094305,1671155321,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:49:32,34.0,29.1,11837440,90601156,118067626,1671155373,5
,,,,,,,
,,,,,,,
01:42:32,29.7,29,4861952,34603553,44425346,1671154953,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:46:02,31.0,28.6,8155136,60261493,77623815,1671155163,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:32:27,29.4,28.3,704512,4647751,5831523,1671154348,1
01:47:29,31.3,28.3,9641984,72777124,94426424,1671155250,5
01:50:35,32.5,28.2,13336576,102832813,134218325,1671155436,5
,,,,,,,
,,,,,,,
01:45:35,30.5,28.1,7684096,56878872,73439411,1671155136,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:45:11,31.1,28,7331840,54076834,69704193,1671155112,4
,,,,,,,
,,,,,,,
01:40:24,32.7,27.9,3584000,25297585,32337357,1671154825,3
01:45:39,30.5,27.9,7897088,58573923,75774391,1671155140,4
01:47:54,31.4,27.8,9883648,74725968,97095371,1671155275,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:45:12,31.2,27.5,7372800,54261496,69839463,1671155113,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:06:38,32.0,27.2,36851712,311964734,414441631,1671156399,0
,,,,,,,
,,,,,,,
01:32:25,29.9,27.1,692224,4626304,5815967,1671154346,1
,,,,,,,
,,,,,,,
01:46:04,31.0,27,8278016,61574687,79679349,1671155165,4
,,,,,,,
,,,,,,,
,,,,,,,
01:45:33,30.5,26.8,7598080,56254838,72749037,1671155134,4
,,,,,,,
,,,,,,,
,,,,,,,
01:43:04,19.5,26.7,5308416,38372164,49421962,1671154985,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:45:13,31.2,26.4,7405568,54433168,69964773,1671155114,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:42:02,29.5,26.3,4583424,32621760,41884849,1671154923,3
,,,,,,,
,,,,,,,
01:36:08,29.7,26.2,1699840,11453507,14355693,1671154569,2
01:45:37,30.5,26.2,7766016,57245450,73706817,1671155138,4
01:46:29,31.1,26.2,8671232,64525126,83528458,1671155190,4
,,,,,,,
,,,,,,,
01:40:27,32.7,26,3661824,25668824,32608125,1671154828,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:43:03,30.5,25.3,5267456,37930159,48847494,1671154984,4
,,,,,,,
,,,,,,,
01:39:57,30.1,25.2,3268608,22989262,29403566,1671154798,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:41:15,29.9,24.7,4141056,29283777,37412747,1671154876,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:44:49,31.1,24.4,7114752,52630945,68036499,1671155090,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:45:10,31.1,24,7290880,53893980,69570849,1671155111,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:40:26,32.7,23.8,3633152,25545175,32518131,1671154827,3
,,,,,,,
01:41:37,29.5,23.7,4325376,30708502,39399554,1671154898,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:31:10,27.8,23.2,475136,3102009,3892200,1671154271,1
,,,,,,,
,,,,,,,
01:31:35,27.8,23,548864,3611102,4534216,1671154296,1
01:40:50,29.8,23,3874816,27381796,34945410,1671154851,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:39:30,32.3,22.8,2985984,20967149,26838416,1671154771,3
,,,,,,,
,,,,,,,
,,,,,,,
01:36:05,29.6,22.7,1658880,11269322,14222269,1671154566,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:36:07,29.6,22.4,1687552,11391808,14311163,1671154568,2
01:43:28,31.1,22.4,5648384,41032898,52925750,1671155009,4
01:46:43,31.6,22.4,8716288,64926771,84161245,1671155204,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:38:21,29.8,21.9,2310144,15624985,19657735,1671154702,3
,,,,,,,
,,,,,,,
,,,,,,,
01:39:10,32.7,21.8,2818048,19589144,24897458,1671154751,3
01:40:48,29.8,21.8,3817472,26956744,34468967,1671154849,3
,,,,,,,
,,,,,,,
,,,,,,,
01:32:00,27.8,21.7,622592,4118192,5173331,1671154321,1
,,,,,,,
01:28:36,20.8,21.6,12288,10847,6851,1671154117,0
01:40:54,29.9,21.6,4014080,28485134,36515365,1671154855,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:17:23,34.4,21.2,58429440,516222630,692128039,1671157044,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:36:06,29.6,20.7,1671168,11330070,14266085,1671154567,2
01:40:25,32.7,20.7,3608576,25420979,32427509,1671154826,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:43:32,31.1,20.4,5804032,42020428,53883437,1671155013,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:40:23,32.7,20,3551232,25012200,31971441,1671154824,3
01:40:52,29.8,19.9,3928064,27627014,35123931,1671154853,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:35,29.4,19.6,823296,5292976,6591412,1671154416,2
01:45:36,30.5,19.6,7725056,57061648,73572783,1671155137,4
,,,,,,,
01:28:43,27.6,19.5,20480,46355,39164,1671154124,1
,,,,,,,
01:44:24,30.9,19.4,6725632,49497927,63905151,1671155065,4
02:01:28,31.0,19.4,27938816,230292789,304563976,1671156089,0
01:43:55,30.9,19.3,6127616,44777987,57692766,1671155036,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:51:07,27.8,19,13856768,106939424,139592736,1671155468,0
,,,,,,,
,,,,,,,
,,,,,,,
01:41:14,29.9,18.9,4112384,29161840,37323813,1671154875,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:40:01,30.1,18.6,3379200,23668734,30074592,1671154802,3
01:40:04,30.1,18.6,3493888,24668662,31580160,1671154805,3
01:43:29,31.1,18.6,5689344,41472240,53483542,1671155010,4
,,,,,,,
01:36:04,29.6,18.5,1646592,11207314,14177137,1671154565,2
01:42:09,29.6,18.5,4800512,34295256,44036921,1671154930,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:17:30,40.7,18.4,58437632,516238170,692148424,1671157051,0
,,,,,,,
01:39:11,32.7,18.2,2846720,19711055,24986244,1671154752,3
01:46:00,31.0,18.2,8073216,59883768,77346529,1671155161,4
,,,,,,,
,,,,,,,
01:34:00,29.5,18.1,987136,6426212,8000072,1671154441,2
01:40:53,29.8,18.1,3940352,27679014,35162164,1671154854,3
01:41:13,29.9,18,4083712,28867521,36947506,1671154874,3
,,,,,,,
01:38:22,29.8,17.9,2334720,15745889,19745651,1671154703,3
,,,,,,,
,,,,,,,
,,,,,,,
01:38:44,30.3,17.6,2519040,17449762,22197206,1671154725,3
01:41:19,29.9,17.6,4280320,30437476,39045232,1671154880,3
01:45:55,31.5,17.5,7942144,58990723,76437494,1671155156,4
,,,,,,,
,,,,,,,
01:30:45,27.8,17.4,397312,2591126,3250226,1671154246,1
01:35:12,29.6,17.4,1359872,9106673,11488452,1671154513,2
,,,,,,,
01:34:22,29.6,17.3,1081344,7136298,8974749,1671154463,2
01:39:05,30.4,17.3,2727936,19005685,24310415,1671154746,3
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:57,29.5,17,946176,6151986,7718665,1671154438,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:24,29.4,16.7,786432,5132166,6455342,1671154405,0
,,,,,,,
01:43:08,19.5,16.7,5464064,39120667,49967574,1671154989,4
01:43:10,19.5,16.7,5550080,40296926,51869273,1671154991,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:01:35,37.5,15.8,27947008,230307735,304583887,1671156096,0
,,,,,,,
,,,,,,,
01:33:34,29.4,15.5,815104,5231349,6546761,1671154415,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:35:41,29.6,14.9,1540096,10382308,13043186,1671154542,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:11:52,33.9,14.4,47009792,407234832,543536550,1671156713,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:37:15,29.7,14,2035712,13955241,17752685,1671154636,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:35:38,29.6,13.8,1503232,10100598,12756258,1671154539,2
,,,,,,,
,,,,,,,
01:36:09,29.7,13.6,1740800,11887845,15054100,1671154570,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:35:14,29.6,12.7,1392640,9323097,11728664,1671154515,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:32:31,29.4,12.1,729088,4824355,6000141,1671154352,1
,,,,,,,
01:35:39,29.6,12,1511424,10256028,12952882,1671154540,2
,,,,,,,
01:35:43,29.6,11.9,1568768,10507589,13133160,1671154544,2
,,,,,,,
01:34:01,29.5,11.8,999424,6489672,8045372,1671154442,2
01:35:40,29.6,11.8,1527808,10319168,12998034,1671154541,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:39,29.5,11.6,905216,5882455,7334582,1671154420,2
01:34:47,29.6,11.5,1220608,8120807,10232275,1671154488,2
,,,,,,,
,,,,,,,
01:30:20,27.8,11.4,319488,2077273,2607750,1671154221,1
01:34:51,29.6,11.4,1273856,8473374,10573580,1671154492,2
,,,,,,,
,,,,,,,
01:32:30,29.4,11.3,724992,4791261,5976975,1671154351,1
,,,,,,,
,,,,,,,
,,,,,,,
02:06:45,38.4,11.2,36859904,311979828,414461574,1671156406,0
,,,,,,,
,,,,,,,
01:33:31,29.4,11,794624,5151125,6475108,1671154412,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:37,29.4,10.6,851968,5418825,6681322,1671154418,2
01:36:31,29.7,10.6,1818624,12344937,15561604,1671154592,2
01:36:58,29.7,10.6,1978368,13460110,16926639,1671154619,2
01:29:55,27.8,10.5,245760,1559500,1958764,1671154196,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:29:08,27.8,9.8,102400,574772,698120,1671154149,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:35:42,29.6,9.4,1552384,10445767,13088524,1671154543,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:36:50,29.7,8.9,1896448,12990960,16503220,1671154611,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:42:24,29.6,8.5,4825088,34476623,44325917,1671154945,0
,,,,,,,
,,,,,,,
,,,,,,,
01:29:30,27.8,8.3,167936,1048698,1315694,1671154171,1
01:30:50,27.8,8.3,413696,2748136,3404731,1671154251,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:30:23,27.8,8,327680,2115418,2634881,1671154224,1
01:30:24,27.8,8,331776,2191255,2727983,1671154225,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:46:34,31.2,6.9,8712192,64914864,84153660,1671155195,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:32:32,29.4,6.7,737280,4857449,6023307,1671154353,1
,,,,,,,
02:01:34,31.0,6.6,27947008,230305177,304581893,1671156095,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:28:49,27.7,6.3,77824,469684,571074,1671154130,1
01:30:25,27.8,6.3,339968,2224540,2751321,1671154226,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:30:26,27.8,6.2,348160,2257628,2774491,1671154227,1
01:30:48,27.8,6.2,405504,2636005,3282139,1671154249,1
01:30:52,27.8,6.2,430080,2814311,3451069,1671154253,1
01:32:03,32.6,6.2,630784,4166223,5207403,1671154324,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:30:49,27.8,5.8,413696,2714964,3381491,1671154250,1
,,,,,,,
,,,,,,,
,,,,,,,
01:29:10,27.8,5.7,118784,689645,823270,1671154151,1
,,,,,,,
,,,,,,,
,,,,,,,
01:38:10,29.8,5.5,2195456,14956172,19016669,1671154691,0
,,,,,,,
,,,,,,,
,,,,,,,
01:32:29,29.4,5.4,720896,4758173,5953805,1671154350,1
,,,,,,,
,,,,,,,
,,,,,,,
01:30:51,27.8,5.3,421888,2781223,3427899,1671154252,1
01:31:13,27.8,5.3,483328,3150094,3926332,1671154274,1
01:32:28,29.4,5.3,712704,4680846,5854691,1671154349,1
01:32:33,29.4,5.3,741376,4874194,6034964,1671154354,1
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:38:15,29.8,5,2199552,14967023,19031331,1671154696,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:14,29.4,4.8,782336,5128777,6453383,1671154395,0
01:33:29,29.4,4.8,794624,5148383,6473014,1671154410,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:38:01,29.8,3.4,2183168,14944453,19009240,1671154682,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:17:29,34.4,3.4,58437632,516235612,692146430,1671157050,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:13,29.4,2.9,782336,5128555,6453273,1671154394,0
01:33:16,29.4,2.9,782336,5129053,6453463,1671154397,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:51:09,27.8,2.9,13856768,106950423,139601909,1671155470,0
01:51:14,27.8,2.9,13860864,106959248,139615075,1671155475,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:33:30,29.4,2.5,794624,5148575,6473114,1671154411,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:46:40,31.2,2.5,8712192,64916708,84154724,1671155201,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
02:01:29,31.0,2.5,27938816,230296316,304568731,1671156090,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:32:54,29.4,2.4,774144,5125501,6452147,1671154375,0
01:33:03,29.4,2.4,774144,5126887,6452627,1671154384,0
01:33:15,29.4,2.4,782336,5128915,6453423,1671154396,0
01:33:28,29.4,2.4,794624,5140644,6460560,1671154409,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:32:49,29.4,2,774144,5124613,6451777,1671154370,0
01:32:51,29.4,2,774144,5124889,6451857,1671154372,0
01:32:55,29.4,2,774144,5125639,6452187,1671154376,0
01:32:57,29.4,2,774144,5126005,6452343,1671154378,0
01:33:27,29.4,2,794624,5140464,6460478,1671154408,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
01:37:39,29.8,2,2174976,14939933,19007268,1671154660,0
01:37:56,29.8,2,2183168,14943237,19008638,1671154677,0
01:38:03,29.8,2,2183168,14944835,19009396,1671154684,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
