,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
225,15,16,29.6,43.3,1482752,2045886,1887267,1670768416,4
226,18,19,29.5,43.3,3264512,4213089,3965607,1670768419,4
227,39,40,29.4,43.3,4124672,5574539,5231779,1670768440,4
228,145,146,30.1,43.3,-34631680,27300232,25606099,1670768546,4
229,248,249,32.0,43.3,-19558400,46753735,46988276,1670768649,4
230,144,145,30.2,42.9,-35233792,26572591,24911422,1670768545,4
231,245,246,32.2,42.9,-21344256,44573000,44904261,1670768646,4
232,220,221,32.4,42.7,-24649728,40277963,40879605,1670768621,4
233,40,41,29.5,42.6,4751360,6301033,5926550,1670768441,4
234,222,223,32.3,42.6,-23465984,41727471,42264158,1670768623,4
235,41,42,29.6,42.1,5304320,7026546,6617097,1670768442,4
236,221,222,32.4,42.1,-24064000,41005887,41570304,1670768622,4
237,91,92,30.0,41.7,11993088,15713683,14708017,1670768492,4
238,243,244,32.3,41.5,-22519808,43122994,43517601,1670768644,4
239,170,171,29.8,40.8,-31330304,31630936,29663667,1670768571,4
240,0,1,30.1,100.0,0,0,0,1670769001,5
241,68,69,30.4,61.0,13832192,17583262,16649305,1670769069,5
242,16,17,29.8,60.6,3514368,4470504,4260701,1670769017,5
243,65,66,30.3,60.2,11460608,14693831,13879455,1670769066,5
244,218,219,30.7,60.2,40083456,51105307,48333622,1670769220,5
245,17,18,29.8,59.4,4304896,5473020,5182174,1670769018,5
246,167,168,30.3,59.4,30515200,38924794,36818997,1670769169,5
247,170,171,30.2,59.2,32886784,41811623,39582021,1670769172,5
248,15,16,29.9,59.0,2719744,3509824,3338180,1670769016,5
249,64,65,30.2,59.0,10665984,13726603,12956180,1670769065,5
250,91,92,30.7,58.8,16633856,21243411,20081628,1670769092,5
251,115,116,30.9,58.6,20234240,25869322,24448814,1670769116,5
252,169,170,30.2,58.6,32100352,40846414,38706700,1670769171,5
253,67,68,30.4,58.2,13041664,16609340,15715806,1670769068,5
254,244,245,30.8,58.2,45260800,57639398,54532077,1670769246,5
255,247,248,31.0,58.2,47632384,60531718,57311862,1670769249,5
256,14,15,29.9,58.0,1925120,2553163,2416629,1670769015,5
257,94,95,30.8,57.7,19013632,24131421,22848639,1670769095,5
258,93,94,30.8,57.6,18214912,23150329,21919052,1670769094,5
259,168,169,30.2,57.4,31305728,39884799,37748616,1670769170,5
260,246,247,30.9,57.4,46845952,59576877,56392812,1670769248,5
261,13,14,30.0,57.3,1101824,1594481,1456457,1670769014,5
262,119,120,30.8,57.1,23351296,29645493,28116995,1670769120,5
263,194,195,30.4,57.0,36478976,46437211,43940441,1670769196,5
264,66,67,30.4,56.8,12247040,15651254,14802375,1670769067,5
265,166,167,30.4,56.8,29728768,37964812,35898234,1670769168,5
266,145,146,30.4,56.7,28581888,36270376,34354219,1670769147,5
267,41,42,30.1,56.6,7860224,10039896,9490076,1670769042,5
268,243,244,30.8,56.5,44474368,56707527,53631637,1670769245,5
269,39,40,30.0,56.4,6279168,8131582,7652966,1670769040,5
270,43,44,30.2,56.2,9437184,11957074,11329551,1670769044,5
271,118,119,30.9,56.1,22609920,28732171,27199016,1670769119,5
272,217,218,30.6,56.1,39297024,50146868,47413230,1670769219,5
273,116,117,30.9,55.7,21024768,26823474,25369648,1670769117,5
274,141,142,30.7,55.7,25419776,32426974,30679851,1670769143,5
275,92,93,30.8,55.6,17420288,22197915,21007096,1670769093,5
276,144,145,30.5,55.6,27783168,35316948,33440407,1670769146,5
